Batch_ID,Timestamp,Speed_Raw,Temp_Raw,Viscosity_Raw,MassFrac_Raw,MixTime_Raw,HeatTime_Raw,ColdTime_Raw,Phase_Val,Quality_Val,Code_Speed,Code_Temp,Code_Visc,Code_MassFrac,Code_Phase,Code_Quality,Transaction_Itemset
B2023-0398,1768247226.612141,47.39,53.74,0.2214,7.91,2.94,4.14,6.05,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0399,1768247286.612141,37.53,26.6,0.2541,9.84,8.33,7.59,6.88,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0400,1768247346.612141,17.03,6.09,0.4655,13.6,2.69,6.76,6.0,1,1,N_0020,T_010,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-0401,1768247406.612141,22.99,35.74,0.294,9.55,4.28,3.29,8.47,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0402,1768247466.612141,35.09,44.19,0.3764,5.24,7.5,3.75,4.56,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0403,1768247526.612141,34.27,28.59,0.1984,9.82,9.0,4.84,7.66,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0404,1768247586.612141,73.17,58.32,0.3711,0.52,3.87,5.57,8.09,2,1,N_6080,T_5060,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_5060, Visc: V_0045, Quality: Q_F"
B2023-0405,1768247646.612141,41.22,50.71,0.3688,13.98,2.13,4.51,6.03,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0406,1768247706.612141,24.31,20.74,0.2239,10.86,5.94,3.72,6.41,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0407,1768247766.612141,30.43,52.42,0.3138,9.84,8.41,7.57,8.98,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0408,1768247826.612141,31.92,38.2,0.1042,5.21,3.89,7.27,7.82,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0409,1768247886.612141,21.9,39.36,0.2847,10.22,7.92,7.13,5.57,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0410,1768247946.612141,23.75,39.61,0.2767,12.81,2.03,3.59,5.1,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0411,1768248006.612141,42.59,54.79,0.2216,11.22,7.76,3.33,7.57,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0412,1768248066.612141,34.6,33.9,0.2322,11.16,6.06,3.72,7.56,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0413,1768248126.612141,38.3,34.25,0.1117,6.52,6.27,3.54,6.42,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0414,1768248186.612141,34.86,48.98,0.2915,6.82,8.35,6.43,5.93,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0415,1768248246.612141,26.58,30.22,0.1072,6.35,4.43,4.9,4.85,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0416,1768248306.612141,11.57,22.56,0.4918,12.56,5.65,5.74,8.03,1,1,N_0020,T_2030,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-0417,1768248366.612141,36.6,29.86,0.2781,13.95,3.85,6.41,7.24,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0418,1768248426.612141,31.51,50.9,0.3156,13.92,7.13,6.3,8.37,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0419,1768248486.612141,38.96,31.25,0.2572,8.31,2.82,7.87,6.82,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0420,1768248546.612141,66.05,49.88,0.2185,3.28,6.66,4.0,7.79,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-0421,1768248606.612141,77.14,43.76,0.1137,2.51,2.61,3.68,8.82,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-0422,1768248666.612141,38.98,35.25,0.1389,7.92,8.42,6.03,7.42,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0423,1768248726.612141,18.98,10.55,0.4857,13.78,6.2,5.97,7.78,1,1,N_0020,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-0424,1768248786.612141,34.3,48.52,0.2304,7.07,3.29,6.35,8.29,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0425,1768248846.612141,39.25,50.5,0.2951,11.33,5.52,8.28,8.0,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0426,1768248906.612141,29.41,33.46,0.1395,9.31,2.12,7.8,7.97,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0427,1768248966.612141,70.18,44.88,0.1078,1.6,5.48,7.5,6.1,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-0428,1768249026.612141,32.18,43.69,0.2113,13.09,2.8,4.22,6.78,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0429,1768249086.612141,68.99,41.04,0.1273,4.82,5.66,6.4,5.89,1,1,N_6080,T_4050,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-0430,1768249146.612141,68.84,31.31,0.3811,0.5,5.71,3.96,4.45,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-0431,1768249206.612141,49.3,49.21,0.2388,8.97,5.42,4.61,5.62,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0432,1768249266.612141,29.79,23.17,0.4704,7.6,8.81,8.72,5.22,2,1,N_2040,T_2030,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-0433,1768249326.612141,18.93,15.95,0.4782,1.36,4.14,3.54,4.01,1,1,N_0020,T_1020,V_4550,WF_0005,PH_1,Q_F,"Speed: N_0020, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-0434,1768249386.612141,39.42,34.78,0.2205,7.66,4.34,5.91,5.42,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0435,1768249446.612141,20.31,33.72,0.208,10.09,4.06,4.14,4.2,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0436,1768249506.612141,33.48,41.59,0.3852,9.7,8.92,8.82,5.16,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0437,1768249566.612141,31.9,23.13,0.1596,9.4,8.11,5.3,4.91,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0438,1768249626.612141,75.54,31.19,0.1272,1.21,7.35,6.07,4.49,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-0439,1768249686.612141,43.81,50.34,0.3921,5.63,3.37,3.6,5.39,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0440,1768249746.612141,23.06,7.37,0.4747,13.09,7.56,4.11,5.33,2,1,N_2040,T_010,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-0441,1768249806.612141,46.24,49.68,0.3084,5.81,4.08,6.94,7.02,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0442,1768249866.612141,38.04,38.3,0.2844,10.07,5.88,8.55,4.07,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0443,1768249926.612141,49.76,44.07,0.2855,5.83,7.77,8.59,7.67,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0444,1768249986.612141,78.76,34.84,0.1872,1.91,2.42,4.74,5.35,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-0445,1768250046.612141,39.56,51.78,0.2345,10.14,8.52,5.44,7.05,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0446,1768250106.612141,31.98,36.09,0.1591,13.41,6.74,6.96,6.82,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0447,1768250166.612141,12.04,7.91,0.4718,8.24,7.0,6.71,7.65,1,1,N_0020,T_010,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-0448,1768250226.612141,30.93,31.63,0.2677,13.81,8.21,3.18,8.73,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0449,1768250286.612141,33.92,38.59,0.2338,8.11,7.87,4.84,4.5,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0450,1768250346.612141,71.95,35.18,0.1314,3.98,5.7,5.01,4.93,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-0451,1768250406.612141,21.67,32.48,0.2901,11.38,3.71,6.41,6.91,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0452,1768250466.612141,28.84,18.77,0.4968,6.16,6.61,5.03,8.18,1,1,N_2040,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-0453,1768250526.612141,42.26,41.8,0.2299,6.97,8.43,8.88,4.76,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0454,1768250586.612141,24.12,31.52,0.2773,13.05,6.55,8.58,6.09,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0455,1768250646.612141,27.53,33.78,0.2877,13.44,7.17,3.85,4.17,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0456,1768250706.612141,40.49,54.17,0.3713,12.2,2.56,8.93,4.73,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0457,1768250766.612141,38.47,38.55,0.2928,12.67,3.0,6.7,5.05,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0458,1768250826.612141,28.92,26.54,0.2294,10.36,6.65,3.46,5.02,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0459,1768250886.612141,37.61,32.91,0.1528,11.9,2.11,3.06,6.96,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0460,1768250946.612141,48.48,45.19,0.2023,12.04,3.06,6.46,8.02,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0461,1768251006.612141,38.63,24.6,0.2283,10.85,5.84,5.53,8.03,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0462,1768251066.612141,20.42,30.35,0.1297,8.2,5.08,8.44,6.75,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0463,1768251126.612141,39.78,30.66,0.2449,10.3,4.12,6.93,6.34,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0464,1768251186.612141,46.68,52.46,0.2303,6.14,7.73,6.6,5.02,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0465,1768251246.612141,30.98,40.4,0.3251,13.22,4.53,4.74,5.87,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0466,1768251306.612141,37.41,49.74,0.3167,13.58,7.99,4.88,7.43,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0467,1768251366.612141,43.21,54.06,0.3161,10.99,2.23,5.7,6.02,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0468,1768251426.612141,48.92,47.21,0.2476,13.55,2.46,8.87,8.59,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0469,1768251486.612141,17.06,22.9,0.4922,9.53,3.59,3.3,8.56,1,1,N_0020,T_2030,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-0470,1768251546.612141,22.89,38.15,0.2586,10.19,6.28,8.63,4.34,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0471,1768251606.612141,68.19,52.32,0.2562,0.74,7.09,5.14,6.66,2,1,N_6080,T_5060,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_5060, Visc: V_0045, Quality: Q_F"
B2023-0472,1768251666.612141,46.9,51.69,0.2212,13.14,3.17,6.6,6.86,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0473,1768251726.612141,77.14,32.49,0.2827,2.54,3.16,7.45,4.93,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-0474,1768251786.612141,23.41,25.22,0.1556,6.98,4.06,4.33,5.46,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0475,1768251846.612141,32.75,25.24,0.1507,9.06,7.33,5.5,6.74,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0476,1768251906.612141,21.56,26.25,0.2469,10.62,3.89,7.88,4.93,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0477,1768251966.612141,34.23,42.97,0.3534,6.4,2.79,6.74,7.12,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0478,1768252026.612141,34.49,43.79,0.3416,6.35,5.18,3.71,5.86,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0479,1768252086.612141,33.69,52.47,0.2276,13.15,5.83,6.45,6.34,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0480,1768252146.612141,42.74,54.01,0.2651,11.01,8.56,4.53,6.33,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0481,1768252206.612141,11.11,7.55,0.472,10.17,8.21,7.38,5.69,1,1,N_0020,T_010,V_4550,WF_0515,PH_1,Q_F,"Speed: N_0020, Temp: T_010, Visc: V_4550, Quality: Q_F"
B2023-0482,1768252266.612141,21.79,18.52,0.4695,8.93,8.61,5.0,5.99,1,1,N_2040,T_1020,V_4550,WF_0515,PH_1,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-0483,1768252326.612141,38.73,40.13,0.3469,6.88,5.81,5.6,4.1,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0484,1768252386.612141,30.66,37.2,0.1995,12.91,8.33,3.51,4.14,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0485,1768252446.612141,41.37,46.89,0.2631,13.18,6.89,8.04,6.42,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0486,1768252506.612141,20.06,25.12,0.1119,8.66,4.68,4.98,5.98,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0487,1768252566.612141,35.78,32.86,0.1048,7.8,5.31,8.79,7.31,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0488,1768252626.612141,38.64,54.94,0.3813,10.43,7.67,4.41,8.45,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0489,1768252686.612141,29.84,17.85,0.4988,1.32,7.15,4.28,6.93,2,1,N_2040,T_1020,V_4550,WF_0005,PH_2,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-0490,1768252746.612141,21.52,20.16,0.4896,7.96,8.96,5.95,5.08,2,1,N_2040,T_2030,V_4550,WF_0515,PH_2,Q_F,"Speed: N_2040, Temp: T_2030, Visc: V_4550, Quality: Q_F"
B2023-0491,1768252806.612141,39.95,53.58,0.2999,6.93,4.14,7.26,6.11,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0492,1768252866.612141,65.25,59.33,0.2744,2.92,8.81,6.58,6.02,2,1,N_6080,T_5060,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_5060, Visc: V_0045, Quality: Q_F"
B2023-0493,1768252926.612141,49.67,51.33,0.2454,12.69,6.8,4.79,6.77,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0494,1768252986.612141,43.94,41.2,0.2195,12.7,7.53,6.43,7.13,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0495,1768253046.612141,65.78,44.98,0.144,1.48,6.31,8.76,8.71,2,1,N_6080,T_4050,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_4050, Visc: V_0045, Quality: Q_F"
B2023-0496,1768253106.612141,36.56,46.92,0.2771,7.48,5.01,8.0,5.94,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0497,1768253166.612141,42.44,43.65,0.226,10.74,6.14,5.26,5.83,2,0,N_4060,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0498,1768253226.612141,37.1,32.16,0.2603,9.2,8.46,3.46,8.75,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0499,1768253286.612141,75.03,38.51,0.1168,3.75,6.08,7.08,6.07,1,1,N_6080,T_3040,V_0045,WF_0005,PH_1,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-0500,1768253346.612141,42.33,52.39,0.2025,6.74,4.01,5.98,4.56,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0501,1768253406.612141,68.97,37.84,0.1252,3.19,7.48,4.75,8.79,2,1,N_6080,T_3040,V_0045,WF_0005,PH_2,Q_F,"Speed: N_6080, Temp: T_3040, Visc: V_0045, Quality: Q_F"
B2023-0502,1768253466.612141,39.5,23.19,0.1743,5.34,6.19,7.52,5.92,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0503,1768253526.612141,33.59,26.34,0.1803,10.89,5.31,3.12,6.32,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0504,1768253586.612141,34.05,20.97,0.102,5.56,2.24,7.04,4.13,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0505,1768253646.612141,32.19,52.07,0.2418,6.66,2.08,5.59,8.61,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0506,1768253706.612141,30.1,25.15,0.1579,6.3,2.18,8.49,8.5,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0507,1768253766.612141,28.19,13.15,0.486,1.93,8.58,6.8,5.71,2,1,N_2040,T_1020,V_4550,WF_0005,PH_2,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-0508,1768253826.612141,34.92,34.15,0.1262,13.38,7.37,4.15,6.99,1,0,N_2040,T_3040,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_3040, Visc: V_0045, Quality: Q_P"
B2023-0509,1768253886.612141,32.48,50.1,0.3697,5.99,2.44,5.47,6.14,2,0,N_2040,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0510,1768253946.612141,39.94,41.71,0.3402,13.6,6.12,8.92,6.81,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0511,1768254006.612141,24.84,16.11,0.4671,2.81,7.4,8.4,4.64,2,1,N_2040,T_1020,V_4550,WF_0005,PH_2,Q_F,"Speed: N_2040, Temp: T_1020, Visc: V_4550, Quality: Q_F"
B2023-0512,1768254066.612141,35.33,20.78,0.2664,12.33,4.23,6.67,4.41,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
B2023-0513,1768254126.612141,47.95,52.13,0.2035,8.65,4.25,3.41,8.72,2,0,N_4060,T_5060,V_0045,WF_0515,PH_2,Q_P,"Speed: N_4060, Temp: T_5060, Visc: V_0045, Quality: Q_P"
B2023-0514,1768254186.612141,31.15,48.42,0.2288,7.13,4.82,7.7,4.14,2,0,N_2040,T_4050,V_0045,WF_0515,PH_2,Q_P,"Speed: N_2040, Temp: T_4050, Visc: V_0045, Quality: Q_P"
B2023-0515,1768254246.612141,24.32,21.43,0.2193,11.44,3.48,4.25,6.74,1,0,N_2040,T_2030,V_0045,WF_0515,PH_1,Q_P,"Speed: N_2040, Temp: T_2030, Visc: V_0045, Quality: Q_P"
